row_id,pid,question,comment_clean,out_misrep,out_emo_lang,out_ideo_extrem,out_slip_slope,out_insult,out_mock_sarc,out_threat,pa_dress,pa_appear,pa_attit,pa_interact,pa_humor,pa_other,pb_sex,pb_lgbtq,pb_race,pb_origin,pb_nuero_div,pb_phys_able,pb_pol_affil,complex,constructive,reflective
1892,80794992,weaknesses,"Course felt it was put together last minute, too many outside speakers brought in, really feel underprepared for exams because it seems he was informed last minute that he will be teaching the class and didn't have time to put together a solid course plan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,87695409,strengths,Literally everything. Professor is super passionate about nursing. She was super engaging every class. Outside of class she cares about every student and how we are doing.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,34468153,strengths,"This is a phenomenal class for anyone who wants to enter the healthcare field. As a STEM major, I think that a lot of incoming students get lost in the science part of medicine and forget about the interal part. MEDH is great for showing students (especially myself) the other side of working in medicine. As a discussion-based class, Dr. has the opportunity to ask us some really deep and hard questions that I had never really considered before. A standard lecture simply would not work for this class, and he does a great job in getting the students involved.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,18303345,strengths,The topics were interesting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,70166599,strengths,"Perfect amount of information and time spent on each topic. I enjoyed the teaching style. I did like writing on the board more than the ipad. I find it really boring when prof write on ipads. I also liked that told us in advance when we would have quizzes and let us work together and ask questions if it was a difficult topic. Dr. is best professor. He is very knowledgeable on the topic of controls, has a sense of humor, and is super helpful when we ask questions. He did a great job of teaching DS2.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,12996307,weaknesses,The homework feels unnecessary with the class. It was just busy work. Idk if I could tell you 1 homework assignment that actually felt like it improved my learning.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,19144788,weaknesses,"I did not find any weaknesses in the course, the material was well delivered and informative.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,65445913,improved,This course could be improved by having pre-typed notes. I feel like I did not have enough time during class to copy down the power point slides.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,69629135,strengths,Everything was well organized.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,95633858,weaknesses,The weakness would be not letting students know how quick assignments are coming up and also nit giving enough information for the Milestone projects.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,26217388,weaknesses,No moodle or solutions to in class problems was a struggle when trying to study for the exam.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360,22773369,strengths,I enjoyed the philosophical/critical thinking involved.Â,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,94744600,strengths,FoD 2 really does a good job at showing the design process in depth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,33348148,improved,I think the overall class is good. I just think the completed notes shared with us need to be clear so if students are lost they can try and unconfuse themselves before going to the professor.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,57808245,strengths,The hands-on activities.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,39718042,strengths,I liked exercises because they helped me better understand the content from the powerpoints.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,21053216,improved,Nothing I can think of currently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,18504332,improved,Add more opportunities for grades.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,13745363,weaknesses,"Not necessarily a weakness, but I think putting out that there is an online textbook version would be best as it is cheaper for a semester subscription than buying the physical book. With offering the online book I like having my laptop to take notes, but I understand why not.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,51414626,improved,"More time spent on actually discussing the relevent content, more examples may have helped also.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,38875611,weaknesses,I cannot think of any weaknesses in this course. It was very well taught.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,79169272,weaknesses,honestly nothing. I really enjoyed this course.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,12490198,strengths,I loved the hands-on aspect of this course and it was all like applicable experiments. I also enjoyed the fact that there really wasn't anything we did that wasted time or did just to do something. It was all a very intentional class and I appreciated that.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,29737981,strengths,It was fun and interesting.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,79677032,improved,Maybe have the course be a bit more organized.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,81462838,improved,The use of a moodle page,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,15759619,strengths,The handout problems really helped and going over them in class. The kahoot was also helpful.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,28927878,weaknesses,I tended to never understand where the thesis for each of the chapters was and was widely hurt on that knowledge when preforming in my papers. While having good understanding of the topic area it felt as though I just could not figure out what Appiah was saying and could never understand where he generated a thesis within each of his chapters making my papers appear widely off track even though I scored very well in the evidence and reflection parts of the paper.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,16779190,strengths,I really enjoyed the content areas of the course.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,71962687,strengths,I loved the course material and Dr.. I enjoyed getting to read a play and then watch it come alive on screen.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,79749329,strengths,I enjoyed group work with my group for the most part. Sometimes it got a bit frustrating dealing with people who do not contribute but overall it was a great experience for the future.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,47903037,strengths,The reading responses were my strong suit.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,71551100,strengths,The workload was very manageable and the content was interesting and fit well into the course,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,15800393,weaknesses,"I would like to see more points offered than just 100. If we make one small mistake, it could cost us an entire percentage point.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,47816510,strengths,"The instructor's style of lecturing was always effective. He was very good at getting points across quickly and simply without dragging or rambling most of the time. I really liked the setup with the reports as well how they increased in complexity each time. By the end, I actually feel like I can write a good report. I thought my forth report and the fifth one with my group were both very professionally and well written. Having a reference to look back at, even without being similar at in all in the actual experiments, it was well done to help learn how to do a report. I also thought a job was well done making us learn things on our own without totally leaving us hang out to dry. If I was completely stuck with something, he was willing to help out.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,56166278,strengths,"I enjoyed this class very much! I've taken a music appreciation class before back in high school, but this class was so much better. The instructor did so well with explaining the material and also providing lots of examples. I genuinely looked forward to this class every time even though it was a gen-ed requirement for me. The instructor didn't use PowerPoint that much but still did a great job at explaining all the concepts in class. I loved his energy and thought he was an awesome professor. I thought everything that the professor did for this class was all good.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,93790000,improved,"There was talk of possibly increasing the amount of statistics taught in this class to remove the need to take the actual stats course, I would ally recommend not doing that because that would make it so there is just way too much going on in the class at one time. I also think it would have been better to try to start taking the data for projects earlier, or making one more intermediary step from data to final report. That would provide more of a cushion in case data needed to be recollected or the experiment needed to be changed, because data submission and then turning around and submitting two reports, Experiment 4 and Final Project, felt like a lot to do and was a bit hectic.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,23514407,instructor,Great job teaching us math:),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,33652642,weaknesses,I think the weakness of the course is that there was so much material to cover. I think choosing a couple of the areas we covered and going over that might be better. I didn't like that it didn't feel like there was much discussion. I didn't think that the teaching of the material was very effective or added much more to the learning of what we read.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,81674972,improved,Maybe going through the posted example before the first paper would be helpful to give students a lead on how they should direct their ideas. Other than that did an awesome job this semester and had a blast during this course!!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,43127985,weaknesses,One thing that I struggled with for a while was the pace of the lectures. The professor talked very fast and you'd need to have more than a basic understanding of the topic beforehand to give productive contributions to the class. I eventually caught on and it worked out by the end,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,81424356,weaknesses,This course was not very organized and it was hard to stay engaged during lectures.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,51423860,improved,"Notes should be better organized, I prefer the guided notes over the power points.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,91860934,strengths,The course was very informative and helpful,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,46674119,strengths,I enjoyed how Dr. understood how stressful classes can be. So I liked how he genuine cared about our well beings.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,59593166,weaknesses,Seemed like busy work at times,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,93730156,weaknesses,It's kind of hard to pay attention to the powerpoints when the class is over an hour . I would find myself daydreaming or not paying attention.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,34425415,weaknesses,"The course moves very fast, at times the amount of work felt very unnecessary.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,17654923,improved,Lay out instructions more clearly for assignments.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,63099681,improved,Attempt to be more specific in lectures.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,16965073,improved,Make the project at the end more based on what we saw and learned while we were in Puerto Rico rather than the current format,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,16394421,strengths,It challenged you to learn about engineering. I enjoyed the hand on homework 6 and learning how to 3d model.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,45632049,weaknesses,"The feedback given on projects and some assignments were very picky, and points were docked heavily for the smallest things which seemed like it was too much at times. Some of the TA's thought that certain aspects of a paper or projects were wrong when they really weren't.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1699,75828442,improved,I think explaining how to code a bit more would be beneficial.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,99619376,improved,Cut the workload down a good bit. We have way too much going on in other classes to stress about this 2 credit hour class. Also grade things faster.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
